StateAB,State,CityID,City,Last_name,First_name,Full_name,MayorID,Twitter_handle,Twitter_website,Race_White,Race_Black,Race_Hispanic,Race_Other,Gender_Male,Gender_Female,Gender_CM,,
MN,Minnesota,793,Edina,Hovland,James B.,James B. Hovland,793,MayorJimHovland,https://twitter.com/MayorJimHovland,1,0,0,0,1,0,M,,
MN,Minnesota,794,St. Louis Park,Spano,Jake,Jake Spano,794,spanojake,https://twitter.com/spanojake,1,0,0,0,1,0,M,,
MN,Minnesota,795,Moorhead ,Williams,Del Rae,Del Rae Williams,795,DelRaeWilliams,https://twitter.com/DelRaeWilliams,1,0,0,0,0,1,,,
MN,Minnesota,796,Mankato ,Anderson,Eric,Eric Anderson,796,N/A,N/A,1,0,0,0,1,0,,,
MN,Minnesota,797,Shakopee ,Mars,William P.,William P. Mars,797,N/A,N/A,1,0,0,0,1,0,,,
MN,Minnesota,798,Maplewood,Slawik,Nora,Nora Slawik,798,noraslawik,https://twitter.com/noraslawik,1,0,0,0,0,1,F,,
MN,Minnesota,799,Cottage Grove,Bailey,Myron,Myron Bailey,799,myron_bailey,https://twitter.com/myron_bailey,1,0,0,0,1,0,M,,
MN,Minnesota,800,Richfield,Goettel,Debbie,Debbie Goettel,800,Goettel4Mayor,https://twitter.com/Goettel4Mayor,1,0,0,0,0,1,F,,
MN,Minnesota,801,Roseville,Roe,Dan,Dan Roe,801,MayorDanRoe,https://twitter.com/MayorDanRoe,1,0,0,0,1,0,M,,
MN,Minnesota,802,Inver Grove Heights,Tourville,George,George Tourville,802,gtourville,https://twitter.com/gtourville,1,0,0,0,1,0,M,,
MN,Minnesota,803,Andover,Trude,Julie,Julie Trude,803,N/A,N/A,1,0,0,0,0,1,F,,
MN,Minnesota,804,Brooklyn Center,Willson,Tim,Tim Willson,804,N/A,N/A,1,0,0,0,1,0,M,,
MN,Minnesota,805,Savage,Williams,Janet,Janet Williams,805,N/A,N/A,1,0,0,0,0,1,,,
MS,Mississippi,806,Jackson,Lumumba Esq.,Chokwe Andar,Chokwe Antar Lumumba Esq.,806,ChokweALumumba,https://twitter.com/ChokweALumumba,1,0,0,0,1,0,M,,
MS,Mississippi,807,Gulfport,Hewes,Billy,Billy Hewes,807,BillyHewes,https://twitter.com/BillyHewes,1,0,0,0,1,0,M,,
MS,Mississippi,808,Southaven,Musselwhite,Darren,Darren Musselwhite,808,darrenmuss,https://twitter.com/darrenmuss,1,0,0,0,1,0,M,,
MS,Mississippi,809,Hattiesburg,Barker,Toby,Toby Barker,809,toby_barker,https://twitter.com/toby_barker,1,0,0,0,1,0,M,,
MS,Mississippi,810,Biloxi,Gilich,Andrew 'FoFo',Andrew 'FoFo' Gilich,810,N/A,N/A,1,0,0,0,1,0,M,,
MS,Mississippi,811,Meridian,Bland III,Percy L.,Percy L. Bland III,811,PercyBland1,https://twitter.com/PercyBland1,1,0,0,0,1,0,M,,
MS,Mississippi,812,Tupelo,Shelton,Jason L.,Jason L. Shelton,812,tupmayorsoffice,https://twitter.com/tupmayorsoffice,1,0,0,0,1,0,M,,
MS,Mississippi,813,Greenville,Simmons,Errick D.,Errick D. Simmons,813,ErrickDSimmons,https://twitter.com/ErrickDSimmons,1,0,0,0,1,0,M,,
MS,Mississippi,814,Olive Branch,Phillips,Scott,Scott Phillips,814,N/A,N/A,1,0,0,0,1,0,M,,
MO,Missouri,815,Kansas City ,James Jr.,Sylvester 'Sly',Sylvester ‘Sly’ James Jr.,815,MayorSlyJames,https://twitter.com/MayorSlyJames,1,0,0,0,1,0,,,
MO,Missouri,816,St. Louis,Krewson,Lyda,Lyda Krewson,816,LydaKrewson,https://twitter.com/LydaKrewson,1,0,0,0,0,1,F,,
MO,Missouri,817,Springfield ,McClure,Ken,Ken McClure,817,McClureForMayor,https://twitter.com/McClureForMayor,1,0,0,0,1,0,,,
MO,Missouri,818,Columbia ,Treece,Brian,Brian Treece,818,BNTreece,https://twitter.com/BNTreece,1,0,0,0,1,0,,,
MO,Missouri,819,Independence ,Weir,Eileen,Eileen Weir,819,weirIndep4,https://twitter.com/weirIndep4,1,0,0,0,0,1,,,
MO,Missouri,820,Lee's Summit,Rhoads,Randy,Randy Rhoads,820,N/A,N/A,1,0,0,0,1,0,M,,
MO,Missouri,821,O'Fallon,Hennessy,Bill,Bill Hennessy,821,N/A,N/A,1,0,0,0,1,0,M,,
MO,Missouri,822,St. Joseph ,Falkner,Bill,Bill Falkner,822,N/A,N/A,1,0,0,0,1,0,,,
MO,Missouri,823,St. Charles ,Faith,Sally,Sally Faith,823,MayorSallyFaith,https://twitter.com/MayorSallyFaith,1,0,0,0,0,1,,,
MO,Missouri,824,St. Peters,Pagano,Len,Len Pagano,824,N/A,N/A,1,0,0,0,1,0,M,,
MO,Missouri,825,Blue Springs,Ross,Carson,Carson Ross,825,N/A,N/A,1,0,0,0,1,0,M,,
MO,Missouri,826,Chesterfield,Nation,Bob,Bob Nation,826,N/A,N/A,1,0,0,0,1,0,M,,
MO,Missouri,827,Florissant,Schneider,Thomas P.,Thomas P. Schneider,827,N/A,N/A,1,0,0,0,1,0,M,,
MO,Missouri,828,Joplin,Seibert,Michael,Michael Seibert,828,N/A,N/A,1,0,0,0,1,0,M,,
MO,Missouri,829,Jefferson City ,Tergin,Carrie,Carrie Tergin,829,CarrieTergin,https://twitter.com/CarrieTergin,1,0,0,0,0,1,,,
MO,Missouri,830,Cape Girardeau,Rediger,Harry E.,Harry E. Rediger,830,N/A,N/A,1,0,0,0,1,0,M,,
MO,Missouri,831,Wentzville,Guccione,Nick,Nick Guccione,831,NickGuccione,https://twitter.com/NickGuccione,1,0,0,0,1,0,M,,
MO,Missouri,832,Wildwood,Bowlin,Jim,Jim Bowlin,832,MayorBowlin,https://twitter.com/MayorBowlin,1,0,0,0,1,0,M,,
MO,Missouri,833,University City,Welsch,Shelley,Shelley Welsch,833,MayorShelley,https://twitter.com/MayorShelley,1,0,0,0,0,1,F,,
MO,Missouri,834,Liberty ,Brenton,Lyndell,Lyndell Brenton,834,N/A,N/A,1,0,0,0,1,0,,,
MO,Missouri,835,Ballwin,Pogue,Tim,Tim Pogue,835,Pogue63021,https://twitter.com/Pogue63021,1,0,0,0,1,0,M,,
MT,Montana,836,Billings,Cole,Bill,Bill Cole,836,N/A,N/A,1,0,0,0,1,0,M,,
MT,Montana,837,Missoula,Engen,John,John Engen,837,EngenJohn,twitter.com/EngenJohn,1,0,0,0,1,0,M,,
MT,Montana,838,Great Falls,Kelly,Bob,Bob Kelly,838,,,1,0,0,0,1,0,M,,
MT,Montana,839,Bozeman,Andrus,Cynthya,Cynthya Andrus,839,CyndyAndrus,twitter.com/CyndyAndrus,1,0,0,0,0,1,F,,
MT,Montana,840,Butte-Silver Bow,Palmer,Dave,Dave Palmer,840,N/A,N/A,1,0,0,0,1,0,,,
MT,Montana,841,Helena,Collins,Wilmot,Wilmot Collins,841,CollinsWilmot,twitter.com/CollinsWilmot,0,1,0,0,1,0,M,,
NE,Nebraska,842,Omaha,Stothert,Jean,Jean Stothert,842,Jean_Stothert,twitter.com/Jean_Stothert,1,0,0,0,0,1,F,,
NE,Nebraska,843,Lincoln,Beutler,Chris,Chris Beutler,843,ChrisBeutler,twitter.com/ChrisBeutler,1,0,0,0,1,0,M,,
NE,Nebraska,844,Bellevue,Sanders,Rita,Rita Sanders,844,bellevuemayor,twitter.com/bellevuemayor,1,0,0,0,0,1,F,,
NE,Nebraska,845,Grand Island,Jensen,Jeremy,Jeremy Jensen,845,GImayor,twitter.com/GImayor,1,0,0,0,1,0,M,,
NE,Nebraska,846,Kearney,Clouse,Stanley,Stanley Clouse,846,N/A,N/A,1,0,0,0,1,0,M,,
NV,Nevada,847,Las Vegas,Goodman,Carolyn,Carolyn Goodman,847,mayoroflasvegas,twitter.com/mayoroflasvegas,1,0,0,0,0,1,F,,
NV,Nevada,848,Henderson,March,Debra,Debra March,848,debra_march,twitter.com/debra_march,1,0,0,0,0,1,F,,
NV,Nevada,849,Reno,Schieve,Hillary,Hillary Schieve,849,MayorSchieve,twitter.com/MayorSchieve,1,0,0,0,0,1,F,,
NV,Nevada,850,North Las Vegas,Lee,John,John Lee,850,N/A,N/A,1,0,0,0,1,0,M,,
NV,Nevada,851,Paradise,N/A,N/A,N/A N/A,851,N/A,N/A,1,0,0,0,1,0,,,
NV,Nevada,852,Sunrise Manor,N/A,N/A,N/A N/A,852,N/A,N/A,1,0,0,0,1,0,,,
NV,Nevada,853,Spring Valley,N/A,N/A,N/A N/A,853,N/A,N/A,1,0,0,0,1,0,,,
NV,Nevada,854,Enterprise,N/A,N/A,N/A N/A,854,N/A,N/A,1,0,0,0,1,0,,,
NV,Nevada,855,Sparks,Martini,Geno,Geno Martini,855,MayorMartini,twitter.com/MayorMartini,1,0,0,0,1,0,M,,
NV,Nevada,856,Carson City,Crowell,Bob,Bob Crowell,856,MayorBobCrowell ‏,twitter.com/MayorBobCrowell ‏,1,0,0,0,1,0,M,,
NV,Nevada,857,Whitney,N/A,N/A,N/A N/A,857,N/A,N/A,1,0,0,0,1,0,,,
NV,Nevada,858,Pahrump,N/A,N/A,N/A N/A,858,N/A,N/A,1,0,0,0,1,0,,,
NH,New Hampshire,859,Manchester,Craig,Joyce,Joyce Craig,859,MayorJoyceCraig,twitter.com/MayorJoyceCraig,1,0,0,0,0,1,F,,
NH,New Hampshire,860,Nashua,Donchess,Jim,Jim Donchess,860,JimDonchess,twitter.com/JimDonchess,1,0,0,0,1,0,M,,
NH,New Hampshire,861,Concord,Bouley,Jim,Jim Bouley,861,jpbmayor,twitter.com/jpbmayor,1,0,0,0,1,0,M,,
NH,New Hampshire,862,Derry,Bourdon,Joshua,Joshua Bourdon,862,JoshuaBourdonNH,twitter.com/JoshuaBourdonNH,1,0,0,0,1,0,M,,
NH,New Hampshire,863,Dover,Weston,Karen,Karen Weston,863,N/A,N/A,1,0,0,0,0,1,F,,
NH,New Hampshire,864,Rochester,McCarley,Caroline,Caroline McCarley,864,N/A,N/A,1,0,0,0,0,1,,,
NJ,New Jersey,865,Atlantic City,Gilliam,Frank,Frank Gilliam,865,N/A,N/A,1,0,0,0,1,0,M,,
NJ,New Jersey,866,Bayonne,Davis,James,James Davis,866,N/A,N/A,1,0,0,0,1,0,M,,
NJ,New Jersey,867,Belleville,Kimble,Raymond,Raymond Kimble,867,N/A,N/A,1,0,0,0,1,0,M,,
NJ,New Jersey,868,Berkeley,Amato,Carmen,Carmen Amato,868,AmatoCarmen,twitter.com/AmatoCarmen,1,0,0,0,0,1,,,
NJ,New Jersey,869,Bloomfield,Venezia,Michael,Michael Venezia,869,michaelvenezia,twitter.com/michaelvenezia,1,0,0,0,1,0,M,,
NJ,New Jersey,870,Brick,Ducey,John,John Ducey,870,N/A,N/A,1,0,0,0,1,0,,,
NJ,New Jersey,871,Bridgewater,Hayes,Daniel,Daniel Hayes,871,N/A,N/A,1,0,0,0,1,0,M,,
NJ,New Jersey,872,Camden,Moran,Francisco,Francisco Moran,872,N/A,N/A,1,0,0,0,1,0,M,,
NJ,New Jersey,873,Cherry Hill,Cahn,Chuck,Chuck Cahn,873,N/A,N/A,1,0,0,0,1,0,,,
NJ,New Jersey,874,Orange Township,Warren,Dwayne,Dwayne Warren,874,N/A,N/A,1,0,0,0,1,0,M,,
NJ,New Jersey,875,Clifton,Anzaldi,James,James Anzaldi,875,N/A,N/A,1,0,0,0,1,0,M,,
NJ,New Jersey,876,Deptford,Medany,Paul,Paul Medany,876,N/A,N/A,1,0,0,0,1,0,,,
NJ,New Jersey,877,East Brunswick,Cohen,Brad,Brad Cohen,877,N/A,N/A,1,0,0,0,1,0,,,
NJ,New Jersey,878,East Orange,Green,Theodore,Theodore Green,878,N/A,N/A,1,0,0,0,1,0,M,,
NJ,New Jersey,879,Edison,Lankey,Thomas,Thomas Lankey,879,N/A,N/A,1,0,0,0,1,0,,,
NJ,New Jersey,880,Egg Harbor,McCullough,James,James McCullough,880,N/A,N/A,1,0,0,0,1,0,,,
NJ,New Jersey,881,Elizabeth,Bollwage,J Christian,J Christian Bollwage,881,N/A,N/A,1,0,0,0,1,0,M,,
NJ,New Jersey,882,Evesham,Brown,Randy,Randy Brown,882,MayorRandyBrown,twitter.com/MayorRandyBrown,1,0,0,0,1,0,,,
NJ,New Jersey,883,Ewing,Steinmann,Bert,Bert Steinmann,883,N/A,N/A,1,0,0,0,1,0,,,
NJ,New Jersey,884,Fair Lawn,Cosgrove,John,John Cosgrove,884,N/A,N/A,1,0,0,0,1,0,,,
NJ,New Jersey,885,Fort Lee,Sokolich,Mark,Mark Sokolich,885,N/A,N/A,1,0,0,0,1,0,M,,
NJ,New Jersey,886,Franklin township,Kramer,Phillip,Phillip Kramer,886,N/A,N/A,1,0,0,0,1,0,,,
NJ,New Jersey,887,Freehold,Ammiano,Anthony,Anthony Ammiano,887,N/A,N/A,1,0,0,0,1,0,,,
NJ,New Jersey,888,Galloway,Coppola,Anthony,Anthony Coppola,888,N/A,N/A,1,0,0,0,1,0,,,
NJ,New Jersey,889,Garfield,Rigoglioso,Richard,Richard Rigoglioso,889,N/A,N/A,1,0,0,0,1,0,M,,
NJ,New Jersey,890,Gloucester,Mayer,David,David Mayer,890,N/A,N/A,1,0,0,0,1,0,,,
NJ,New Jersey,891,Hackensack,Labrosse,John,John Labrosse,891,MayorLabrosse,twitter.com/MayorLabrosse,1,0,0,0,1,0,M,,
NJ,New Jersey,892,Hamilton township,Yaede,Kelly,Kelly Yaede,892,KellyYaede,twitter.com/KellyYaede,1,0,0,0,0,1,,,
NJ,New Jersey,893,Hillsborough,McCauley,Gloria,Gloria McCauley,893,N/A,N/A,1,0,0,0,0,1,,,
NJ,New Jersey,894,Hoboken,Bhalla,Ravinder,Ravinder Bhalla,894,RaviBhalla,twitter.com/RaviBhalla,0,0,0,1,1,0,M,,
NJ,New Jersey,895,Howell,Berger,Theresa,Theresa Berger,895,N/A,N/A,1,0,0,0,0,1,,,
NJ,New Jersey,896,Irvington,Vauss,Tony,Tony Vauss,896,MayorTonyVauss,twitter.com/MayorTonyVauss,1,0,0,0,1,0,,,
NJ,New Jersey,897,Jackson,Reina,Michael,Michael Reina,897,N/A,N/A,1,0,0,0,1,0,,,
NJ,New Jersey,898,Jersey City,Fulop,Steven,Steven Fulop,898,StevenFulop,twitter.com/StevenFulop,1,0,0,0,1,0,M,,
NJ,New Jersey,899,Kearny,Santos,Alberto,Alberto Santos,899,alberto_santos,twitter.com/alberto_santos,0,0,1,0,1,0,M,,
NJ,New Jersey,900,Lakewood,Coles,Raymond,Raymond Coles,900,N/A,N/A,1,0,0,0,1,0,M,,
NJ,New Jersey,901,Lawrence township,Bobbit,Christopher,Christopher Bobbit,901,N/A,N/A,1,0,0,0,1,0,,,
NJ,New Jersey,902,Linden,Armstead,Derek,Derek Armstead,902,derek_armstead,twitter.com/derek_armstead,1,0,0,0,1,0,M,,
NJ,New Jersey,903,Long Branch,Schneider,Adam,Adam Schneider,903,N/A,N/A,1,0,0,0,1,0,M,,
NJ,New Jersey,904,Manalapan,McNaboe,Jack,Jack McNaboe,904,N/A,N/A,1,0,0,0,1,0,M,,
NJ,New Jersey,905,Manchester Township,Palmer,Kenneth,Kenneth Palmer,905,N/A,N/A,1,0,0,0,1,0,M,,
NJ,New Jersey,906,Marlboro,Hornik,Jonathan,Jonathan Hornik,906,N/A,N/A,1,0,0,0,1,0,,,
NJ,New Jersey,907,Middletown,Murray,Stephanie,Stephanie Murray,907,N/A,N/A,1,0,0,0,1,0,,,
NJ,New Jersey,908,Monroe,Tamburro,Gerald,Gerald Tamburro,908,GScharfenberger,twitter.com/GScharfenberger,1,0,0,0,1,0,,,
NJ,New Jersey,909,Montclair,Jackson,Robert,Robert Jackson,909,N/A,N/A,1,0,0,0,1,0,M,,
NJ,New Jersey,910,Mount Laurel,Van Noord,Rich,Rich Van Noord,910,N/A,N/A,1,0,0,0,1,0,,,
NJ,New Jersey,911,New Brunswick,Cahill,James,James Cahill,911,N/A,N/A,1,0,0,0,1,0,M,,
NJ,New Jersey,912,Newark,Baraka,Ras,Ras Baraka,912,rasjbaraka,twitter.com/rasjbaraka,1,0,0,0,1,0,M,,
NJ,New Jersey,913,North Bergen,Sacco,Nicholas,Nicholas Sacco,913,NicholasJSacco,twitter.com/NicholasJSacco,1,0,0,0,1,0,M,,
NJ,New Jersey,914,North Brunswick,Womack,Francis,Francis Womack,914,N/A,N/A,1,0,0,0,1,0,M,,
NJ,New Jersey,915,Old Bridge,Henry,Owen,Owen Henry,915,N/A,N/A,1,0,0,0,1,0,,,
NJ,New Jersey,916,Parsippany-Troy Hills,Soriano,Michael,Michael Soriano,916,sorianoformayor,twitter.com/sorianoformayor,1,0,0,0,1,0,M,,
NJ,New Jersey,917,Passaic,Lora,Hector,Hector Lora,917,N/A,N/A,1,0,0,0,1,0,M,,
NJ,New Jersey,918,Paterson,Williams-Warren,Jane,Jane Williams-Warren,918,N/A,N/A,1,0,0,0,0,1,F,,
NJ,New Jersey,919,Pennsauken,Killion,Jack,Jack Killion,919,N/A,N/A,0,0,1,0,1,0,,,
NJ,New Jersey,920,Perth Amboy,Diaz,Wilda,Wilda Diaz,920,MayorWildaDiaz,twitter.com/MayorWildaDiaz,1,0,0,0,0,1,F,,
NJ,New Jersey,921,Piscataway,Wahler,Brian,Brian Wahler,921,mayorwahler,twitter.com/mayorwahler,1,0,0,0,1,0,M,,
NJ,New Jersey,922,Plainfield,Mapp,Adrian,Adrian Mapp,922,MayorMapp,twitter.com/MayorMapp,1,0,0,0,1,0,M,,
NJ,New Jersey,923,Princeton,Lempert,Liz,Liz Lempert,923,lizlemp,twitter.com/lizlemp,1,0,0,0,0,1,F,,
NJ,New Jersey,924,Sayreville,O'Brien,Kennedy,Kennedy O'Brien,924,N/A,N/A,1,0,0,0,1,0,M,,
NJ,New Jersey,925,South Brunswick,Gambatese,Frank,Frank Gambatese,925,N/A,N/A,1,0,0,0,1,0,,,
NJ,New Jersey,926,Teaneck,Hameeduddin,Mohammed,Mohammed Hameeduddin,926,teaneckmayor,twitter.com/teaneckmayor,0,0,0,1,1,0,,,
NJ,New Jersey,927,Toms River,Kelaher,Thomas,Thomas Kelaher,927,N/A,N/A,1,0,0,0,1,0,M,,
NJ,New Jersey,928,Trenton,Jackson,Eric,Eric Jackson,928,ericjackson,twitter.com/ericjackson,1,0,0,0,1,0,M,,
NJ,New Jersey,929,Union City,Stack,Brian,Brian Stack,929,N/A,N/A,1,0,0,0,1,0,M,,
NJ,New Jersey,930,Union township,Cavadas,Suzette,Suzette Cavadas,930,N/A,N/A,1,0,0,0,0,1,,,
NJ,New Jersey,931,Vineland,Fanucci,Anthony,Anthony Fanucci,931,arfanucci,twitter.com/arfanucci,1,0,0,0,1,0,M,,
NJ,New Jersey,932,Washington township,Gattinelli,Joann,Joann Gattinelli,932,N/A,N/A,1,0,0,0,0,1,,,
NJ,New Jersey,933,Wayne,Vergano,Christopher,Christopher Vergano,933,N/A,N/A,1,0,0,0,1,0,,,
NJ,New Jersey,934,West New York,Rogue,Felix,Felix Rogue,934,N/A,N/A,1,0,0,0,1,0,M,,
NJ,New Jersey,935,West Orange,Parisi,Robert,Robert Parisi,935,WOMayorParisi,twitter.com/WOMayorParisi,1,0,0,0,1,0,,,
NJ,New Jersey,936,Westfield,Brindle,Michelle,Michelle Brindle,936,swbrindle,twitter.com/swbrindle,1,0,0,0,0,1,F,,
NJ,New Jersey,937,Willingboro,Holley,Darvis,Darvis Holley,937,N/A,N/A,1,0,0,0,1,0,,,
NJ,New Jersey,938,Winslow,Wright,Barry,Barry Wright,938,N/A,N/A,1,0,0,0,1,0,,,
NJ,New Jersey,939,Woodbridge,McCormac,John,John McCormac,939,N/A,N/A,1,0,0,0,1,0,,,
NM,New Mexico,940,Albuquerque,Keller,Tim,Tim Keller,940,N/A,N/A,1,0,0,0,1,0,M,,
NM,New Mexico,941,Las Cruces,Miyagishima,Kenneth,Kenneth Miyagishima,941,N/A,N/A,0,0,1,1,1,0,M,,
NM,New Mexico,942,Rio Rancho,Hull,Greggory,Greggory Hull,942,N/A,N/A,1,0,0,0,1,0,M,,
NM,New Mexico,943,Santa Fe,Gonzales,Javier,Javier Gonzales,943,javiermgonzales,twitter.com/javiermgonzales,0,0,1,0,1,0,M,,
NM,New Mexico,944,Roswell,Kintigh,Dennis,Dennis Kintigh,944,N/A,N/A,1,0,0,0,1,0,M,,
NM,New Mexico,945,Farmington,Roberts,Tommy,Tommy Roberts,945,N/A,N/A,1,0,0,0,1,0,M,,
NM,New Mexico,946,South Valley,N/A,N/A,N/A N/A,946,N/A,N/A,1,0,0,0,1,0,,,
NM,New Mexico,947,Clovis,Lansford,David,David Lansford,947,N/A,N/A,1,0,0,0,1,0,M,,
NM,New Mexico,948,Hobbs,Cobb,Sam,Sam Cobb,948,N/A,N/A,1,0,0,0,1,0,M,,
NM,New Mexico,949,Alamogordo,Galea,Susie,Susie Galea,949,N/A,N/A,1,0,0,0,0,1,M,,
NY,New York,950,New York,de Blasio,Bill,Bill de Blasio,950,BilldeBlasio,twitter.com/BilldeBlasio,1,0,0,0,1,0,M,,
NY,New York,951,Hempstead,Ryan,Don,Don Ryan,951,N/A,N/A,1,0,0,0,1,0,M,,
NY,New York,952,Brookhaven,Romaine,Edward,Edward Romaine,952,N/A,N/A,1,0,0,0,1,0,,,
NY,New York,953,Islip,Carpenter,Angie,Angie Carpenter,953,N/A,N/A,1,0,0,0,0,1,F,,
NY,New York,954,Oyster Bay,Saladino,Joseph,Joseph Saladino,954,JosephSaladino9,twitter.com/JosephSaladino9,1,0,0,0,1,0,M,,
NY,New York,955,Buffalo,Brown,Byron,Byron Brown,955,MayorByronBrown,twitter.com/MayorByronBrown,1,0,0,0,1,0,M,,
NY,New York,956,North Hempstead,Bosworth,Judi,Judi Bosworth,956,JudiBosworth,twitter.com/JudiBosworth,1,0,0,0,0,1,,,
NY,New York,957,Babylon,Schaffer,Richard,Richard Schaffer,957,N/A,N/A,1,0,0,0,1,0,M,,
NY,New York,958,Rochester,Warren,Lovely,Lovely Warren,958,N/A,N/A,1,0,0,0,0,1,F,,
NY,New York,959,Huntington,Lupinacci,Chad,Chad Lupinacci,959,ChadLupinacci,twitter.com/ChadLupinacci,1,0,0,0,1,0,M,,
NY,New York,960,Yonkers,Spano,Mike,Mike Spano,960,MayorMikeSpano,twitter.com/MayorMikeSpano,1,0,0,0,1,0,M,,
NY,New York,961,Syracuse,Walsh,Ben,Ben Walsh,961,N/A,N/A,1,0,0,0,1,0,M,,
NY,New York,962,Ramapo,Specht,Michael,Michael Specht,962,N/A,N/A,1,0,0,0,1,0,,,
NY,New York,963,Amherst,Kulpa,Brian,Brian Kulpa,963,Brian_Kulpa,twitter.com/Brian_Kulpa,1,0,0,0,1,0,,,
NY,New York,964,Smithtown,Wehrheim,Edward,Edward Wehrheim,964,N/A,N/A,1,0,0,0,1,0,,,
NY,New York,965,Albany,Sheehan,Kathy,Kathy Sheehan,965,N/A,N/A,1,0,0,0,0,1,F,,
NY,New York,966,Greece,Reilich,Bill,Bill Reilich,966,CountyChairman,twitter.com/CountyChairman,1,0,0,0,1,0,,,
NY,New York,967,Greenburgh,Feiner,Paul,Paul Feiner,967,N/A,N/A,1,0,0,0,1,0,,,
NY,New York,968,Clarkstown,Hoehmann,George,George Hoehmann,968,ClarkstownNY,twitter.com/ClarkstownNY,1,0,0,0,1,0,,,
NY,New York,969,Cheektowaga,Benczkowski,Diane,Diane Benczkowski,969,N/A,N/A,1,0,0,0,1,0,,,
NY,New York,970,Colonie,Mahan,Paula,Paula Mahan,970,itsPaulaMahan,twitter.com/itsPaulaMahan,1,0,0,0,0,1,,,
NY,New York,971,New Rochelle,Bramson,Noam,Noam Bramson,971,N/A,N/A,1,0,0,0,1,0,M,,
NY,New York,972,Tonawanda town,Davis,Rick,Rick Davis,972,N/A,N/A,1,0,0,0,1,0,,,
NY,New York,973,Mount Vernon,Thomas,Richard,Richard Thomas,973,N/A,N/A,1,0,0,0,1,0,M,,
NY,New York,974,Schenectady,McCarthy,Gary,Gary McCarthy,974,McCarthySchdy,twitter.com/McCarthySchdy,1,0,0,0,1,0,M,,
NY,New York,975,Utica,Palmieri,Robert,Robert Palmieri,975,MayorPalmieri,twitter.com/MayorPalmieri,1,0,0,0,1,0,M,,
NY,New York,976,Clay,Ulatowski,Damian,Damian Ulatowski,976,N/A,N/A,1,0,0,0,1,0,,,
NY,New York,977,White Plains,Roach,Thomas,Thomas Roach,977,wpmayorroach,twitter.com/wpmayorroach,1,0,0,0,1,0,M,,
NY,New York,978,Southampton,Irving,Michael,Michael Irving,978,N/A,N/A,1,0,0,0,1,0,,,
NY,New York,979,Hamburg,Moses,Thomas,Thomas Moses,979,N/A,N/A,1,0,0,0,1,0,,,
NY,New York,980,Hempstead,Ryan,Don,Don Ryan,980,N/A,N/A,1,0,0,0,1,0,M,,
NY,New York,981,Union,Sotak,Rose,Rose Sotak,981,N/A,N/A,1,0,0,0,0,1,F,,
NY,New York,982,Irondequoit,Seeley,David,David Seeley,982,N/A,N/A,1,0,0,0,1,0,M,,
NY,New York,983,Orangetown,Day,Chris,Chris Day,983,N/A,N/A,1,0,0,0,1,0,M,,
NY,New York,984,Troy,Madden,Patrick,Patrick Madden,984,MayorMadden,twitter.com/MayorMadden,1,0,0,0,1,0,M,,
NY,New York,985,Niagara Falls,Dyster,Paul,Paul Dyster,985,PDyster,twitter.com/PDyster,1,0,0,0,1,0,M,,
NY,New York,986,Rye town,Cohn,Josh,Josh Cohn,986,N/A,N/A,1,0,0,0,1,0,,,
NY,New York,987,Perinton,Barker,Michael,Michael Barker,987,N/A,N/A,1,0,0,0,1,0,,,
NY,New York,988,Binghamton city,David,Richard,Richard David,988,N/A,N/A,1,0,0,0,1,0,,,
NY,New York,989,West Seneca,Meegan,Sheila,Sheila Meegan,989,SheilaMeegan,twitter.com/SheilaMeegan,1,0,0,0,1,0,F,,
NY,New York,990,Webster,Nesbitt,Ronald,Ronald Nesbitt,990,N/A,N/A,1,0,0,0,1,0,M,,
NY,New York,991,Mount Pleasant,Fulgenzi,Carl,Carl Fulgenzi,991,N/A,N/A,1,0,0,0,1,0,M,,
NY,New York,992,Poughkeepsie,Rolison,Robert,Robert Rolison,992,ChairmanRolison,twitter.com/ChairmanRolison,1,0,0,0,1,0,M,,
NY,New York,993,Monroe,Cardone,Anthony,Anthony Cardone,993,N/A,N/A,1,0,0,0,1,0,M,,
NY,New York,994,Henrietta,Schultz,Steve,Steve Schultz,994,N/A,N/A,1,0,0,0,1,0,M,,
NY,New York,995,Freeport,Kennedy,Robert,Robert Kennedy,995,N/A,N/A,1,0,0,0,1,0,M,,
NY,New York,996,Lancaster,Schroeder,William,William Schroeder,996,SCHROEDERWM79,twitter.com/SCHROEDERWM79,1,0,0,0,1,0,,,
NY,New York,997,Cortlandt,Puglisi,Linda,Linda Puglisi,997,N/A,N/A,1,0,0,0,1,0,F,,
NY,New York,998,Ossining,Gearity,Victoria,Victoria Gearity,998,N/A,N/A,1,0,0,0,0,1,,,
NY,New York,999,Valley Stream,Fare,Edwin,Edwin Fare,999,N/A,N/A,1,0,0,0,1,0,M,,
NY,New York,1000,Haverstraw,Phillips,Howard,Howard Phillips,1000,N/A,N/A,1,0,0,0,1,0,M,,
NY,New York,1001,Penfield,LaFountain,Tony,Tony LaFountain,1001,N/A,N/A,1,0,0,0,1,0,M,,
NY,New York,1002,Yorktown,Gilbert,Ilan,Ilan Gilbert,1002,N/A,N/A,1,0,0,0,1,0,M,,
NY,New York,1003,Clifton Park,Barrett,Philip,Philip Barrett,1003,N/A,N/A,1,0,0,0,1,0,M,,
